sample_id	density	production	prod_level
M_D_TasdA_P_asdD_pyc_DptsG_I_12_M1	0.69	0.175182355	Low
7_D_TasdA_P_asdD_000_DrhtA_0_5p5_M1	0.88	0.0	None
7_D_TasdA_P_asdD_pyc_DlysA_0_5p5_M1	0.69	0.0	None
7_D_TasdA_P_asdD_pntAB_Dtdh_0_12_M1	3.38	0.729495946	Low
M_D_TasdA_P_asdD_zwf_DlysA_I_5p5_M1	0.0	0.0	None
M_D_TasdA1_P_asdD_000_DlysC_I_6_M1	0.46	0.0	None
M_D_TasdA_P_asdD_aceBA_DptsG_0_4p5_M1	0.55	0.030173789	Low
7_D_TasdA1_P_asdD_000_DlysA_I_24_M1	0.61	0.0	None
7_D_TasdA_P_asdD_rhtA_DtdhDdapA_I_5p5_M1	0.4	0.0	None
M_D_TasdA_P_asdD_rhtA_DrhtA_0_12_M1	0.25	0.037195694	Low
M_D_TasdA_P_asdD_pyc_DrhtA_I_12_M1	0.45	0.0	None
7_D_TasdA_P_asdD_zwf_DptsG_0_12_M1	0.33	0.0	None
7_D_TasdA1_P_asdD_rhtA_DtdhDrhtA_0_5p5_M1	0.74	0.014	Low
M_D_Tasd_P_asdD_rhtA_DdhaM_0_12_M1	0.07	0.0	None
7_D_TasdA_P_asdD_aceBA_DptsG_0_4p5_M1	0.22	0.0	None
M_D_Tasd_P_asdD_rhtA_DrhtA_I_12_M1	0.21	0.005557916	Low
M_D_TasdA1_P_asdD_pyc_DptsG_0_24_M1	2.04	0.0	None
7_D_TasdA_P_asdD_aceBA_DlysC_I_6_M1	0.6	0.0	None
M_D_TasdA_P_asdD_pntAB_DtdhDlysC_0_24_M1	0.41	0.136098843	Low
7_D_TasdA1_P_asdD_000_DtdhDrhtA_0_4p5_M1	0.31	0.0	None
7_D_TasdA_P_asdD_aspC_D000_0_6_M1	0.94	0.0	None
7_D_TasdA_P_asdD_aspC_Dtdh_I_6_M1	0.69	0.145915963	Low
7_D_Tasd_P_asdD_000_Dtdh_I_6_M1	0.23	0.0	None
M_D_Tasd_P_asdD_rhtA_DtdhDlysC_I_12_M1	0.22	0.0105	Low
M_D_TasdA_P_asdD_rhtA_DtdhDlysA_I_5p5_M1	0.6	0.0	None
7_D_TasdA_P_asdD_aspC_DrhtA_0_4p5_M1	0.59	0.012605735	Low
M_D_Tasd_P_asdD_pyc_DtdhDlysA_0_4p5_M1	0.08	0.0	None
M_D_Tasd_P_asdD_rhtA_DtdhDptsG_I_6_M1	0.17	0.00232756	Low
M_0_0_0_asdO_pfb6.4.2C_D000_0_12_M1	2.61	0.0	None
M_D_TasdA1_P_asdD_pyc_DtdhDlysC_0_24_M1	2.4	0.0465	Low
M_D_Tasd_P_asdD_pyc_DtdhDmetL_0_4p5_M1	0.28	0.0	None
M_D_TasdA_P_asdD_pyc_DptsG_0_6_M1	0.32	0.050180759	Low
7_D_Tasd_P_asdD_000_Dtdh_0_24_M1	0.16	0.0	None
M_D_TasdA_P_asdD_aspC_DtdhDptsG_I_6_M1	0.48	0.081472232	Low
M_D_TasdA1_P_asdD_pyc_DtdhDlysC_I_5p5_M1	0.47	0.0	None
M_D_TasdA_P_asdD_rhtA_DtdhDlysA_0_24_M1	0.91	0.0865	Low
7_D_Tasd_P_asdD_rhtA_DdhaM_I_5p5_M1	0.06	0.0	None
7_D_TasdA_P_asdD_pntAB_Dtdh_0_24_M1	7.23	1.855721346	High
7_D_TasdA_P_asdD_ppc_D000_0_12_M1	0.97	0.024	Low
7_D_TasdA1_P_asdD_000_DtdhDdapA_I_12_M1	0.11	0.0	None
M_D_TasdA1_P_asdD_pyc_DlysA_0_6_M1	0.21	0.0	None
M_D_Tasd_P_asdD_rhtA_DtdhDlysA_I_24_M1	0.1	0.002482021	Low
M_D_Tasd_P_asdD_rhtA_DdhaM_I_6_M1	0.08	0.0	None
M_D_Tasd_P_asdD_pyc_DptsG_0_24_M1	0.49	0.0	None
7_D_TasdA_P_asdD_aspC_DtdhDrhtA_0_6_M1	0.91	0.132271107	Low
M_D_TasdA_P_asdD_zwf_DtdhDdapA_I_6_M1	0.27	0.0	None
M_D_Tasd_P_asdD_pyc_DlysC_I_24_M1	1.64	0.0	None
M_D_TasdA_P_asdD_000_DtdhDmetL_I_12_M1	0.58	0.143	Low
M_D_TasdA1_P_asdD_000_DdapA_I_24_M1	2.14	0.0	None
7_D_TasdA1_P_asdD_rhtA_DtdhDdapA_0_12_M1	0.27	0.0	None
7_D_TasdA_P_asdD_rhtA_D000_0_4p5_M1	0.28	0.252172718	Low
M_D_Tasd_P_asdD_000_DtdhDptsG_I_12_M1	0.22	0.0	None
M_D_TasdA_P_asdD_000_Dtdh_0_4p5_M1	0.48	0.0	None
M_D_TasdA_P_asdD_zwf_DptsG_0_5p5_M1	0.08	0.002	Low
7_D_TasdA1_P_asdD_000_DmetL_0_6_M1	0.34	0.0	None
M_D_Tasd_P_asdD_rhtA_DmetL_0_5p5_M1	0.19	0.0	None
7_D_TasdA_P_asdD_ppc_D000_I_24_M1	2.17	0.043	Low
7_D_TasdA1_P_asdD_rhtA_Dtdh_0_12_M1	0.66	0.0	None
7_D_TasdA_P_asdD_zwf_DmetL_I_6_M1	0.06	0.0	None
7_D_TasdA_P_asdD_pntAB_DdapA_0_12_M1	0.48	0.273967686	Low
M_D_Tasd_P_asdD_rhtA_DtdhDlysA_0_4p5_M1	0.12	0.0	None
M_D_Tasd_P_asdD_000_Dtdh_I_5p5_M1	0.25	0.0	None
7_D_TasdA_P_asdD_rhtA_D000_0_12_M1	0.49	0.177406189	Low
7_D_TasdA1_P_asdD_000_DtdhDlysC_I_5p5_M1	0.26	0.0	None
7_D_Tasd_P_asdD_pyc_Dtdh_0_6_M1	0.15	0.0	None
7_D_TasdA_P_asdD_rhtA_DrhtA_0_4p5_M1	0.48	0.018	Low
7_D_TasdA_P_asdD_aspC_D000_I_6_M1	0.71	0.0	None
7_D_TasdA1_P_asdD_rhtA_DlysC_0_12_M1	0.35	0.0	None
M_D_TasdA_P_asdD_rhtA_DtdhDmetL_0_12_M1	0.08	0.005	Low
M_D_TasdA1_P_asdD_000_DtdhDlysA_0_12_M1	0.21	0.0	None
7_D_Tasd_P_asdD_000_DrhtA_0_5p5_M1	0.29	0.0	None
M_D_TasdA_P_asdD_zwf_DtdhDlysA_I_24_M1	0.34	0.003	Low
7_D_TasdA1_P_asdD_rhtA_DlysA_I_12_M1	0.06	0.0	None
M_D_TasdA_P_asdD_pyc_DrhtA_0_4p5_M1	0.26	0.0	None
7_D_TasdA_P_asdD_zwf_Dtdh_0_4p5_M1	0.46	0.085038914	Low
7_D_TasdA1_P_asdD_000_DtdhDlysC_0_4p5_M1	0.29	0.0	None
7_D_TasdA_P_asdD_zwf_DtdhDdapA_I_24_M1	1.41	0.086088518	Low
M_D_TasdA_P_asdD_zwf_DtdhDdapA_0_6_M1	0.51	0.0	None
M_D_TasdA_P_asdD_aceBA_Dtdh_I_5p5_M1	0.16	0.006	Low
M_D_Tasd_P_asdD_000_DtdhDdapA_0_12_M1	0.16	0.0	None
7_D_TasdA_P_asdD_aspC_DtdhDlysC_I_6_M1	0.57	0.132271107	Low
M_D_TasdA1_P_asdD_000_DptsG_0_5p5_M1	0.46	0.0	None
7_D_TasdA_P_asdD_000_Dtdh_I_12_M1	2.03	0.415411727	Low
7_D_TasdA_P_asdD_aceBA_DptsG_I_6_M1	0.2	0.0	None
7_D_TasdA1_P_asdD_pyc_DdhaM_0_4p5_M1	0.47	0.009723838	Low
M_D_TasdA_P_asdD_000_DdhaM_0_24_M1	1.35	0.0	None
7_D_TasdA_P_asdD_aceBA_Dtdh_I_12_M1	0.6	0.206793011	Low
7_D_Tasd_P_asdD_pyc_DdhaM_I_12_M1	0.13	0.0	None
7_D_TasdA_P_asdD_rhtA_DlysC_0_12_M1	1.21	0.031483317	Low
7_D_Tasd_P_asdD_000_DlysA_I_6_M1	0.11	0.0	None
7_D_TasdA_P_asdD_aspC_DrhtA_I_24_M1	2.56	1.881961453	High
7_D_TasdA_P_asdD_rhtA_DlysC_I_12_M1	0.87	0.156256928	Low
7_D_TasdA_P_asdD_aspC_DmetL_0_4p5_M1	0.04	0.0	None
7_D_Tasd_P_asdD_rhtA_DtdhDrhtA_I_12_M1	0.12	0.0	None
7_D_TasdA1_P_asdD_rhtA_DtdhDrhtA_0_24_M1	1.84	0.0275	Low
7_D_TasdA_P_asdD_pntAB_DptsG_0_12_M1	0.66	0.0	None
M_D_TasdA_P_asdD_pyc_DlysA_0_5p5_M1	0.88	0.0	None
M_D_TasdA_P_asdD_pntAB_DtdhDlysA_0_12_M1	0.08	0.029268447	Low
7_D_TasdA1_P_asdD_pyc_DlysC_I_5p5_M1	0.07	0.0	None
M_D_TasdA_P_asdD_zwf_Dtdh_0_5p5_M1	0.0	0.0	None
M_D_TasdA_P_asdD_zwf_DptsG_0_24_M1	2.24	0.104713642	Low
7_D_Tasd_P_asdD_rhtA_DtdhDrhtA_I_6_M1	0.1	0.0	None
7_D_Tasd_P_asdD_rhtA_DdapA_0_5p5_M1	0.6	0.0	None
M_D_TasdA_P_asdD_zwf_DtdhDlysA_I_6_M1	0.18	0.045258538	Low
7_D_TasdA_P_asdD_zwf_DtdhDdapA_0_4p5_M1	0.17	0.0	None
M_D_TasdA1_P_asdD_000_DtdhDlysC_I_5p5_M1	0.35	0.0	None
M_D_TasdA_P_asdD_pyc_DrhtA_0_5p5_M1	0.31	0.001	Low
7_D_TasdA_P_asdD_rhtA_DdhaM_I_12_M1	0.03	0.0	None
M_D_TasdA1_P_asdD_pyc_DlysC_0_5p5_M1	0.11	0.0	None
7_D_TasdA_P_asdD_pyc_DtdhDlysC_0_5p5_M1	0.51	0.011	Low
M_D_Tasd_P_asdD_rhtA_DlysA_0_4p5_M1	0.22	0.0	None
M_D_Tasd_P_asdD_000_D000_0_6_M1	0.64	0.0	None
M_D_TasdA_P_asdD_pntAB_DlysC_0_6_M1	0.5	0.252883716	Low
M_D_TasdA_P_asdD_rhtA_DtdhDptsG_0_5p5_M1	0.36	0.0	None
M_D_TasdA1_P_asdD_pyc_DrhtA_0_6_M1	0.42	0.0	None
M_D_TasdA_P_asdD_000_DtdhDmetL_0_12_M1	1.06	0.081	Low
7_D_TasdA_P_asdD_zwf_DtdhDrhtA_0_6_M1	0.27	0.0	None
7_D_TasdA_P_asdD_rhtA_DmetL_0_6_M1	0.05	0.0	None
M_D_TasdA_P_asdD_zwf_DdapA_0_6_M1	0.42	0.064572508	Low
7_D_TasdA_P_asdD_aceBA_DtdhDdapA_I_12_M1	0.21	0.0	None
M_D_Tasd_P_asdD_000_DdhaM_I_6_M1	0.1	0.0	None
M_D_TasdA_P_asdD_aceBA_DtdhDptsG_I_24_M1	0.69	0.017197215	Low
7_D_TasdA_P_asdD_rhtA_DtdhDrhtA_0_6_M1	0.13	0.0	None
M_D_Tasd_P_asdD_pyc_DtdhDmetL_0_24_M1	1.54	0.0	None
7_D_Tasd_P_asdD_rhtA_DdapA_0_24_M1	1.17	0.133026688	Low
M_0_0_0_asdO_pfb6.4.2C_D000_0_4p5_M1	0.5	0.0	None
M_D_TasdA1_P_asdD_pyc_DtdhDmetL_0_6_M1	0.0	0.0	None
7_D_TasdA_P_asdD_pyc_DtdhDlysC_I_6_M1	0.0	0.056023551	Low
7_D_Tasd_P_asdD_rhtA_DlysC_0_6_M1	0.17	0.0	None
7_D_TasdA_P_asdD_pyc_DdhaM_0_12_M1	1.86	0.016513705	Low
M_D_Tasd_P_asdD_rhtA_DlysA_I_6_M1	0.17	0.0	None
7_D_TasdA_P_asdD_pyc_D000_0_4p5_M1	0.6	0.221123179	Low
M_D_TasdA_P_asdD_000_DdapA_I_12_M1	0.61	0.0	None
7_D_TasdA_P_asdD_rhtA_DtdhDlysC_0_5p5_M1	0.57	0.027	Low
M_D_Tasd_P_asdD_rhtA_DdhaM_0_6_M1	0.1	0.0	None
7_D_TasdA_P_asdD_pyc_DdhaM_I_6_M1	0.39	0.017303506	Low
7_D_TasdA1_P_asdD_pyc_DptsG_I_24_M1	0.04	0.0	None
7_D_TasdA_P_asdD_aspC_DdapA_I_24_M1	0.57	0.281314916	Low
M_D_Tasd_P_asdD_rhtA_DtdhDdapA_0_12_M1	0.15	0.0	None
7_D_TasdA_P_asdD_aspC_Dtdh_0_12_M1	3.11	0.402019409	Low
7_D_TasdA_P_asdD_000_DdhaM_I_5p5_M1	0.95	0.0	None
M_D_TasdA_P_asdD_pntAB_DrhtA_I_12_M1	0.25	0.037718309	Low
M_D_TasdA_P_asdD_pntAB_DtdhDlysC_I_5p5_M1	0.06	0.0	None
7_D_TasdA_P_asdD_pntAB_DlysC_0_24_M1	6.54	0.893234215	High
7_D_TasdA_P_asdD_pyc_Dtdh_I_12_M1	0.98	0.377169723	Low
M_D_TasdA1_P_asdD_000_DdapA_I_12_M1	0.73	0.0	None
7_D_Tasd_P_asdD_000_DrhtA_0_12_M1	0.37	0.0	None
M_D_TasdA_P_asdD_zwf_DtdhDptsG_0_24_M1	1.72	0.067292825	Low
M_D_Tasd_P_asdD_pyc_DrhtA_I_24_M1	0.54	0.0	None
7_D_Tasd_P_asdD_000_Dtdh_0_12_M1	0.16	0.0	None
M_D_TasdA_P_asdD_pyc_DlysC_0_5p5_M1	0.51	0.123	Low
7_D_Tasd_P_asdD_000_DlysC_0_12_M1	0.17	0.0	None
7_D_Tasd_P_asdD_pyc_DtdhDrhtA_I_6_M1	0.0	0.0	None
7_D_TasdA_P_asdD_zwf_DdhaM_0_6_M1	0.73	0.056699598	Low
7_D_TasdA_P_asdD_zwf_DmetL_I_24_M1	0.07	0.0	None
7_D_Tasd_P_asdD_pyc_DdhaM_I_6_M1	0.12	0.0	None
7_D_TasdA1_P_asdD_rhtA_DlysC_0_24_M1	1.85	0.005557916	Low
M_D_Tasd_P_asdD_pyc_DlysC_0_24_M1	0.38	0.0	None
7_D_TasdA_P_asdD_aceBA_DtdhDrhtA_I_24_M1	0.01	0.0	None
7_D_TasdA_P_asdD_aceBA_DlysC_0_4p5_M1	0.56	0.036221832	Low
M_D_TasdA_P_asdD_000_DtdhDlysA_I_6_M1	0.48	0.0	None
M_D_Tasd_P_asdD_000_DtdhDptsG_I_6_M1	0.23	0.0	None
7_0_0_A_asdO_000_D000_0_4p5_M1	1.13	0.06987573	Low
M_D_Tasd_P_asdD_rhtA_DrhtA_I_24_M1	0.45	0.0	None
7_D_Tasd_P_asdD_rhtA_DlysA_I_5p5_M1	0.08	0.0	None
7_D_TasdA_P_asdD_rhtA_Dtdh_I_12_M1	0.48	0.093877453	Low
7_D_TasdA_P_asdD_000_DmetL_0_5p5_M1	0.05	0.0	None
M_D_TasdA1_P_asdD_pyc_DtdhDlysC_0_12_M1	0.43	0.0	None
7_D_TasdA_P_asdD_aceBA_DrhtA_0_4p5_M1	0.52	0.050401973	Low
M_D_Tasd_P_asdD_pyc_DdapA_0_24_M1	0.16	0.0	None
M_D_Tasd_P_asdD_rhtA_DlysC_I_6_M1	0.25	0.0	None
M_D_TasdA_P_asdD_pntAB_DptsG_0_4p5_M1	0.26	0.066991044	Low
M_D_TasdA1_P_asdD_rhtA_Dtdh_0_6_M1	0.23	0.0	None
M_D_TasdA_P_asdD_rhtA_Dtdh_0_5p5_M1	0.9	0.0	None
M_D_TasdA_P_asdD_pyc_Dtdh_0_24_M1	2.35	0.181467632	Low
7_D_Tasd_P_asdD_pyc_DrhtA_I_24_M1	0.59	0.0	None
7_D_Tasd_P_asdD_000_DdapA_0_4p5_M1	0.23	0.0	None
M_D_TasdA_P_asdD_aceBA_DptsG_I_6_M1	0.41	0.0380158	Low
7_D_Tasd_P_asdD_rhtA_DtdhDrhtA_0_12_M1	0.14	0.0	None
M_D_Tasd_P_asdD_000_DrhtA_0_24_M1	0.44	0.0	None
7_D_Tasd_P_asdD_rhtA_DmetL_I_5p5_M1	0.25	0.019	Low
M_D_Tasd_P_asdD_000_DlysA_0_12_M1	0.86	0.0	None
M_D_TasdA_P_asdD_rhtA_DlysA_I_24_M1	1.6	0.033502147	Low
7_D_TasdA_P_asdD_000_Dtdh_0_4p5_M1	0.53	0.0	None
7_D_Tasd_P_asdD_000_D000_I_12_M1	0.5	0.011016152	Low
7_D_Tasd_P_asdD_000_DlysC_I_6_M1	0.16	0.0	None
M_D_TasdA_P_asdD_pntAB_Dtdh_0_4p5_M1	0.27	0.087210356	Low
7_D_Tasd_P_asdD_pyc_DlysA_0_24_M1	0.06	0.0	None
M_D_TasdA_P_asdD_rhtA_DlysA_I_12_M1	0.9	0.009694257	Low
M_D_Tasd_P_asdD_000_DlysC_0_4p5_M1	0.3	0.0	None
M_D_TasdA_P_asdD_aspC_DtdhDlysC_I_6_M1	0.47	0.26616207	Low
M_D_TasdA1_P_asdD_pyc_DptsG_I_5p5_M1	0.49	0.0	None
M_D_TasdA_P_asdD_rhtA_DlysC_I_24_M1	1.1	0.091165076	Low
M_D_TasdA1_P_asdD_000_DlysC_0_12_M1	1.33	0.0	None
7_D_TasdA_P_asdD_zwf_DlysC_0_6_M1	0.88	0.053550785	Low
7_D_Tasd_P_asdD_000_DlysA_0_24_M1	0.36	0.0	None
7_D_TasdA_P_asdD_zwf_DrhtA_I_24_M1	2.02	0.869093316	High
M_D_TasdA_P_asdD_rhtA_DptsG_0_24_M1	4.47	0.091	Low
M_D_Tasd_P_asdD_rhtA_DmetL_0_6_M1	0.14	0.0	None
7_D_TasdA_P_asdD_rhtA_DptsG_0_5p5_M1	0.23	0.0	None
M_D_TasdA1_P_asdD_rhtA_DdapA_I_24_M1	2.26	0.099	Low
7_D_TasdA_P_asdD_000_DmetL_I_12_M1	0.04	0.0	None
M_D_Tasd_P_asdD_000_DtdhDlysA_0_4p5_M1	0.17	0.0	None
7_D_TasdA_P_asdD_000_DtdhDlysC_I_24_M1	1.03	0.202050804	Low
7_D_Tasd_P_asdD_pyc_DtdhDlysC_0_5p5_M1	0.15	0.0	None
M_D_TasdA1_P_asdD_rhtA_DdhaM_0_12_M1	0.05	0.0	None
7_D_TasdA_P_asdD_aspC_DrhtA_0_24_M1	6.14	0.584650555	Low
7_D_TasdA1_P_asdD_pyc_DtdhDrhtA_I_6_M1	0.0	0.0	None
7_D_TasdA_P_asdD_000_DtdhDrhtA_0_24_M1	0.0	0.0	None
7_D_TasdA_P_asdD_pyc_DlysC_I_6_M1	0.16	0.005129599	Low
M_D_TasdA_P_asdD_000_DdhaM_I_5p5_M1	0.7	0.0	None
7_D_Tasd_P_asdD_rhtA_DtdhDlysC_0_5p5_M1	0.16	0.0	None
7_D_TasdA_P_asdD_pntAB_DptsG_I_12_M1	0.54	0.094485353	Low
M_D_TasdA1_P_asdD_rhtA_DtdhDdapA_I_5p5_M1	0.15	0.0	None
M_D_TasdA_P_asdD_rhtA_DtdhDmetL_0_4p5_M1	0.17	0.0	None
M_D_TasdA_P_asdD_aceBA_DtdhDptsG_I_12_M1	0.55	0.020818585	Low
M_D_TasdA1_P_asdD_rhtA_DtdhDlysA_I_5p5_M1	0.0	0.0	None
7_D_TasdA_P_asdD_aceBA_DtdhDrhtA_0_6_M1	0.0	0.0	None
M_D_TasdA_P_asdD_pyc_DptsG_0_5p5_M1	0.67	0.01	Low
7_D_Tasd_P_asdD_pyc_DlysA_0_4p5_M1	0.11	0.0	None
M_D_TasdA_P_asdD_zwf_Dtdh_I_5p5_M1	0.0	0.0	None
7_D_TasdA_P_asdD_rhtA_DdapA_0_4p5_M1	0.01	0.0085	Low
7_D_Tasd_P_asdD_pyc_DdhaM_0_12_M1	0.1	0.0	None
7_D_Tasd_P_asdD_rhtA_DlysA_0_12_M1	0.09	0.0	None
7_D_TasdA1_P_asdD_000_DmetL_I_24_M1	2.62	0.055	Low
7_D_TasdA_P_asdD_000_DtdhDdapA_I_5p5_M1	0.19	0.0	None
M_D_TasdA_P_asdD_pyc_DtdhDptsG_I_6_M1	0.0	0.0	None
7_D_TasdA_P_asdD_rhtA_DlysC_0_6_M1	0.26	0.045390091	Low
M_D_TasdA_P_asdD_pyc_DdhaM_0_6_M1	0.35	0.0	None
7_D_TasdA_P_asdD_rhtA_DtdhDrhtA_I_5p5_M1	0.2	0.0	None
M_D_TasdA_P_asdD_pntAB_DtdhDlysC_I_12_M1	0.45	0.12057775	Low
M_D_TasdA_P_asdD_zwf_DtdhDptsG_0_6_M1	0.21	0.0	None
7_D_Tasd_P_asdD_000_DtdhDrhtA_I_5p5_M1	0.22	0.0	None
M_D_TasdA_P_asdD_pntAB_DlysA_0_4p5_M1	0.28	0.068198167	Low
M_D_TasdA1_P_asdD_000_DdhaM_I_5p5_M1	0.07	0.0	None
M_D_TasdA_P_asdD_000_DlysC_I_12_M1	0.74	0.27107538	Low
7_D_TasdA_P_asdD_rhtA_DrhtA_I_24_M1	2.53	0.0	None
M_D_TasdA_P_asdD_aspC_DlysC_I_5p5_M1	0.4	0.003	Low
M_D_TasdA_P_asdD_000_Dtdh_I_5p5_M1	0.94	0.0	None
M_D_TasdA_P_asdD_pntAB_DtdhDlysA_0_6_M1	0.16	0.047672785	Low
M_D_Tasd_P_asdD_000_DtdhDlysC_I_5p5_M1	0.27	0.0	None
7_D_TasdA_P_asdD_zwf_DtdhDlysC_I_12_M1	0.52	0.195247364	Low
M_D_Tasd_P_asdD_000_DmetL_0_12_M1	0.01	0.0	None
7_D_TasdA_P_asdD_zwf_D000_I_12_M1	2.08	0.0375	Low
7_D_TasdA1_P_asdD_pyc_DtdhDrhtA_0_4p5_M1	0.36	0.0	None
7_D_Tasd_P_asdD_pyc_DdapA_0_24_M1	1.52	0.068763554	Low
M_D_TasdA_P_asdD_rhtA_DmetL_I_12_M1	0.12	0.0	None
7_D_TasdA_P_asdD_aceBA_DlysC_0_24_M1	5.17	0.765182492	Low
M_D_Tasd_P_asdD_000_DdhaM_I_24_M1	0.42	0.0	None
7_D_TasdA_P_asdD_pntAB_DlysC_I_24_M1	2.56	2.116023209	High
M_D_TasdA_P_asdD_aceBA_DrhtA_0_24_M1	0.23	0.0111616	Low
7_D_Tasd_P_asdD_pyc_DlysA_I_12_M1	0.15	0.0	None
7_D_Tasd_P_asdD_pyc_DtdhDlysC_I_5p5_M1	0.15	0.0	None
M_D_TasdA_P_asdD_zwf_DtdhDlysC_I_24_M1	0.27	0.10664241	Low
7_D_TasdA1_P_asdD_rhtA_DdhaM_0_5p5_M1	0.61	0.0	None
7_D_TasdA1_P_asdD_000_DptsG_I_12_M1	0.4	0.0	None
M_D_TasdA1_P_asdD_rhtA_DlysA_I_5p5_M1	0.64	0.005	Low
M_D_TasdA1_P_asdD_000_DptsG_I_5p5_M1	0.37	0.0	None
7_D_Tasd_P_asdD_000_DptsG_0_4p5_M1	0.22	0.0	None
7_D_Tasd_P_asdD_rhtA_DdapA_I_24_M1	1.55	0.217895403	Low
7_D_TasdA_P_asdD_zwf_DptsG_0_6_M1	0.27	0.0	None
M_D_Tasd_P_asdD_000_DrhtA_I_12_M1	0.14	0.0	None
M_D_TasdA_P_asdD_aceBA_DrhtA_0_12_M1	0.19	0.0025	Low
M_D_TasdA_P_asdD_pntAB_DtdhDdapA_I_5p5_M1	0.0	0.0	None
7_D_TasdA1_P_asdD_000_DdapA_0_5p5_M1	0.35	0.0	None
7_D_TasdA_P_asdD_rhtA_DrhtA_I_5p5_M1	0.52	0.019	Low
7_D_TasdA_P_asdD_rhtA_DdapA_I_5p5_M1	0.04	0.0	None
7_D_TasdA1_P_asdD_000_DtdhDlysC_I_6_M1	0.28	0.0	None
M_D_TasdA_P_asdD_000_DlysC_I_5p5_M1	0.5	0.059	Low
M_0_0_0_asdO_000_D000_0_24_M1	4.31	0.0	None
M_D_TasdA_P_asdD_aspC_DtdhDlysA_I_6_M1	0.11	0.0	None
7_D_TasdA_P_asdD_pyc_DrhtA_0_24_M1	1.95	0.215495174	Low
M_D_TasdA1_P_asdD_000_DtdhDlysA_I_24_M1	0.57	0.0	None
7_D_Tasd_P_asdD_000_DlysA_0_6_M1	0.17	0.0	None
7_D_TasdA1_P_asdD_pyc_DtdhDrhtA_I_12_M1	0.94	0.093	Low
7_D_TasdA1_P_asdD_000_DlysA_I_5p5_M1	0.61	0.0	None
7_D_TasdA1_P_asdD_pyc_DtdhDdapA_0_6_M1	0.0	0.0	None
7_D_TasdA1_P_asdD_pyc_DlysA_0_5p5_M1	1.28	0.018	Low
7_D_Tasd_P_asdD_rhtA_DrhtA_I_12_M1	0.14	0.0	None
7_D_TasdA_P_asdD_pntAB_DmetL_I_24_M1	0.06	0.0	None
M_D_TasdA_P_asdD_aspC_DlysA_0_24_M1	2.28	0.064360771	Low
M_D_TasdA1_P_asdD_pyc_DrhtA_0_12_M1	0.31	0.0	None
7_D_Tasd_P_asdD_pyc_DdhaM_0_6_M1	0.08	0.0	None
7_D_TasdA_P_asdD_pntAB_DtdhDdapA_I_6_M1	0.16	0.030459491	Low
7_D_TasdA1_P_asdD_000_DdhaM_0_6_M1	0.57	0.0	None
M_D_Tasd_P_asdD_rhtA_DdhaM_0_4p5_M1	0.08	1.42477E-4	Low
7_D_TasdA1_P_asdD_000_DrhtA_0_4p5_M1	0.35	0.0	None
M_D_TasdA_P_asdD_rhtA_DmetL_0_4p5_M1	0.1	0.02525	Low
7_D_TasdA_P_asdD_000_DlysA_I_12_M1	0.68	0.0	None
M_D_TasdA_P_asdD_aceBA_DtdhDlysA_0_24_M1	0.7	0.004	Low
M_D_TasdA_P_asdD_rhtA_DmetL_0_12_M1	0.13	0.0	None
M_D_TasdA1_P_asdD_rhtA_DlysC_0_6_M1	0.25	0.038359473	Low
M_D_Tasd_P_asdD_000_D000_0_12_M1	2.07	0.0	None
7_D_TasdA_P_asdD_000_DdhaM_I_12_M1	2.04	0.311	Low
M_D_Tasd_P_asdD_rhtA_DtdhDdapA_I_24_M1	0.26	0.0	None
M_D_TasdA_P_asdD_000_DtdhDlysC_I_24_M1	0.45	0.419	Low
M_D_Tasd_P_asdD_000_DtdhDmetL_0_24_M1	0.28	0.0	None
7_D_Tasd_P_asdD_rhtA_DdhaM_0_4p5_M1	0.12	5.0E-4	Low
7_D_TasdA_P_asdD_pyc_DptsG_I_12_M1	0.43	0.0	None
M_D_TasdA_P_asdD_aspC_DtdhDlysA_0_6_M1	0.67	0.110443187	Low
7_D_TasdA_P_asdD_zwf_DdapA_I_24_M1	0.0	0.0	None
7_D_TasdA_P_asdD_pntAB_DrhtA_I_12_M1	1.81	0.853349252	High
M_D_TasdA_P_asdD_pntAB_D000_0_4p5_M1	0.41	0.098926049	Low
7_D_TasdA_P_asdD_pntAB_DptsG_0_4p5_M1	0.29	0.0	None
7_D_TasdA_P_asdD_pyc_DdapA_0_5p5_M1	0.11	0.0	None
M_D_TasdA_P_asdD_aceBA_DtdhDptsG_0_24_M1	2.17	0.008747354	Low
7_D_TasdA1_P_asdD_000_DlysC_0_4p5_M1	0.34	0.0	None
M_D_TasdA1_P_asdD_rhtA_DdapA_0_5p5_M1	0.45	0.0	None
M_D_TasdA_P_asdD_aspC_DtdhDlysA_0_24_M1	1.12	0.11527168	Low
7_D_Tasd_P_asdD_rhtA_DmetL_0_24_M1	0.15	0.0	None
M_D_TasdA_P_asdD_000_Dtdh_0_5p5_M1	0.99	0.0	None
M_D_TasdA_P_asdD_pyc_DdhaM_0_24_M1	1.3	0.0465	Low
M_D_TasdA_P_asdD_aceBA_DtdhDptsG_0_5p5_M1	0.56	0.0	None
M_D_TasdA1_P_asdD_pyc_DdapA_0_5p5_M1	0.41	0.0	None
M_D_TasdA_P_asdD_000_DlysC_0_6_M1	0.47	0.095731714	Low
7_D_Tasd_P_asdD_000_DtdhDlysC_0_4p5_M1	0.16	0.0	None
